id;description;information;brand;code_1;code_2;category;id_integration;code_integration;NCM;CEST;sale_unit;sale_unit_description;multiple_of_sale;physical_stock;available_stock;localization;promotion_date_initial;promotion_date_final;promotion_day;promotion_price;has_image;
634;BROCA AÇO RAPIDO 6,5 MM LINHA MASTER TRAMONTINA;;;43141034;;000060;;0801300;82075011;0801300;UN;UNIDADE;1;4;4;EXPOSITOR BROCA;;;XXXXXXX;0;0;
635;BROCA AÇO RAPIDO 7,5 MM LINHA MASTER TRAMONTINA;;;43141037;;000060;;0801300;82075011;0801300;UN;UNIDADE;1;3;3;EXPOSITOR BROCA;;;XXXXXXX;0;0;
636;BROCA AÇO RAPIDO 8 MM LINHA MASTER TRAMONTINA;;;43141038;;000060;;0801300;82075011;0801300;UN;UNIDADE;1;0;0;EXPOSITOR BROCA;;;XXXXXXX;0;0;
637;BROCA AÇO RAPIDO 8,5 MM LINHA MASTER TRAMONTINA;;;43141041;;000060;;0801300;82075011;0801300;UN;UNIDADE;1;0;0;EXPOSITOR BROCA;;;XXXXXXX;0;0;
638;BROCA AÇO RAPIDO 4 MM LINHA MASTER TRAMONTINA;;;43141022;;000060;;0801300;82075011;0801300;UN;UNIDADE;1;-1;-1;EXPOSITOR BROCA;;;XXXXXXX;0;0;
639;BROCA AÇO RAPIDO 9 MM LINHA MASTER TRAMONTINA;;;43141042;;000060;;0801300;82075011;0801300;UN;UNIDADE;1;2;2;EXPOSITOR BROCA;;;XXXXXXX;0;0;
640;BROCA AÇO RAPIDO 4,5 MM LINHA MASTER TRAMONTINA;;;43141027;;000060;;0801300;82075011;0801300;UN;UNIDADE;1;0;0;EXPOSITOR BROCA;;;XXXXXXX;0;0;
641;BROCA AÇO RAPIDO 5,5 MM LINHA MASTER TRAMONTINA;;;;;000060;;0801300;82075011;0801300;UN;UNIDADE;1;3;3;EXPOSITOR BROCA;;;XXXXXXX;0;0;
642;BROCA AÇO RAPIDO 7 MM LINHA MASTER TRAMONTINA;;;43141036;;000060;;0801300;82075011;0801300;UN;UNIDADE;1;0;0;EXPOSITOR BROCA;;;XXXXXXX;0;0;
643;PARAF MAQUINA REDONDA FENDA 1/4X1 NC;;;;;000278;;1005800;73181500;1005800;CT;CENTO;0,01;1,15;1,15;C7: M-37;;;-------;0;0;
644;GRAXEIRA 90º 1/4;;;;;000170;;;84879000;;UN;UNIDADE;1;390;390;GAVETAS 01: 28;;;-------;0;0;
650;ARRUELA ESTOFADOR 4X11 MM;;;;;000033;;1005800;73182100;1005800;MIL;MILHEIRO;0,001;0;0;;;;-------;0;0;
651;PARAF MAQUINA PANELA PHILIPS 5X20 MA;;;;;000277;;1005800;73181500;1005800;CT;CENTO;0,01;-0,38;-0,38;C7: M-13;;;-------;0;0;
653;PARAF MAQUINA CHATA PHILIPS 6X20 MA;;;;;000274;;1005800;73181500;1005800;CT;CENTO;0,01;21,09;21,09;C5: J-36;;;-------;0;0;
654;REBITE REPUXO PRETO 3X16 MM;;;;;000374;;;83082000;;MIL;MILHEIRO;0,001;1;1;;;;-------;0;0;
655;CONTRAPINO 3/16X2.1/2 FERRO ZINCADO;;ABC;;;000127;;1005800;73182400;1005800;CT;CENTO;0,01;3,95;3,95;C4: H-07;;;-------;0;0;
657;ARRUELA PRESSAO PESADA 5/16 ZINCADA BRANCA;;;;;000043;;1005800;73182100;1005800;CT;CENTO;0,01;18,49;18,49;C5: I-39;;;-------;0;0;
660;ARRUELA PRESSAO PESADA 10 MM ZINCADA BRANCA;;;;;000043;;1005800;73182100;1005800;CT;CENTO;0,01;36,67;36,67;C5: I-45;;;-------;0;0;
661;PARAF SEXT AÇO (GRAU 5) 5/8X6.1/2 NF ENEGRECIDO (RP);;;;;000300;;1005800;73181500;1005800;CT;CENTO;0,01;0;-0,05;C3: E-40;;;-------;0;0;
663;PARAF SEXT AÇO (8.8) 6X35 MA ENEGRECIDO (RI);PASSO 1,00MM / CHAVE 10;;;;000287;;1005800;73181500;1005800;CT;CENTO;0,01;18,76;18,76;C1: A-06;;;-------;0;0;
664;PARAF SEXT AÇO (8.8) 8X45 MA ENEGRECIDO (RI);PASSO 1,25MM / CHAVE 13;;;;000287;;1005800;73181500;1005800;CT;CENTO;0,01;6,91;6,91;C1: A-15;;;-------;0;0;
665;PARAF SEXT AÇO (8.8) 10X35 MA ENEGRECIDO (RI);PASSO 1,50MM / CHAVE 17;;;;000287;;1005800;73181500;1005800;CT;CENTO;0,01;16,9;16,9;C1: A-23;;;-------;0;0;
667;PARAF SEXT FERRO (GRAU 2) 3/8X1 NC ZINCADO BRANCO (RI);;;;;000309;;1005800;73181500;1005800;CT;CENTO;0,01;2,63;2,63;C7: N-09;;;-------;0;0;
669;PORCA SEXT AÇO (CLASSE 8) 12MB POLIDA CHAVE 19;;;;;000461;;1005800;73181600;1005800;CT;CENTO;0,01;24,96;24,96;C4: H-46;;;-------;0;0;
670;PORCA SEXT AÇO (CLASSE 8) 10MA POLIDA CHAVE 17;;;;;000460;;1005800;73181600;1005800;CT;CENTO;0,01;24,81;24,81;C4: H-47;;;-------;0;0;
671;PORCA SEXT DUPLA FERRO (CLASSE 6) 22MA POLIDA CHAVE 32;;;;;000498;;1005800;73181600;1005800;CT;CENTO;0,01;1,6;0,7;C9: Q-85;;;-------;0;0;
672;PORCA SEXT DUPLA AÇO (CLASSE 10) 18MB ENEGRECIDA CHAVE 27;;;;;000467;;1005800;73181600;1005800;CT;CENTO;0,01;4,94;4,94;C9: Q-88;;;-------;0;0;
673;PARAF SEXT AÇO (GRAU 5) 5/16X4 NC ENEGRECIDO (RP);;;;;000298;;1005800;73181500;1005800;CT;CENTO;0,01;2,46;2,46;C2: D-16;;;-------;0;0;
675;PARAF SEXT AÇO (GRAU 5) 3/8X3.1/2 NC ENEGRECIDO (RP);;;;;000298;;1005800;73181500;1005800;CT;CENTO;0,01;1,78;1,78;C2: D-19;;;-------;0;0;
676;PARAF SEXT AÇO (GRAU 5) 3/8X2.1/2 NC ENEGRECIDO (RP);;;;;000298;;1005800;73181500;1005800;CT;CENTO;0,01;2,13;2,13;C2: D-19;;;-------;0;0;
677;PARAF SEXT AÇO (GRAU 5) 5/8X3 NF ENEGRECIDO (RP);;;;;000300;;1005800;73181500;1005800;CT;CENTO;0,01;2,2;2,2;C3: E-23;;;-------;0;0;
678;PARAF SEXT AÇO (8.8) 14X130 MB ENEGRECIDO (RP);PASSO 1,50MM / CHAVE 22;;;;000290;;1005800;73181500;1005800;CT;CENTO;0,01;0,4;0,4;;;;-------;0;0;
679;PARAF SEXT AÇO (8.8) 14X50 MB ENEGRECIDO (RI);PASSO 1,50MM / CHAVE 22;;;;000289;;1005800;73181500;1005800;CT;CENTO;0,01;1,65;1,65;C2: C-12;;;-------;0;0;
681;PARAF SEXT AÇO (8.8) 10X170 MA ENEGRECIDO (RP);PASSO 1,50MM / CHAVE 17;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;0,23;0,23;;;;;0;0;
682;PARAF SEXT AÇO (8.8) 10X80 MA ENEGRECIDO (RI);PASSO 1,50MM / CHAVE 17;;;;000287;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;C4: G-16;;;-------;0;0;
683;PARAF SEXT FERRO (GRAU 2) 1/2X1.1/2 NC ZINCADO BRANCO (RI);;;;;000309;;1005800;73181500;1005800;CT;CENTO;0,01;2,17;2,17;C7: N-18;;;-------;0;0;
684;PARAF SEXT FERRO (GRAU 2) 5/16X2.1/2 NC ZINCADO BRANCO (RP);;;;;000310;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;-------;0;0;
685;PARAF SEXT AÇO (GRAU 5) 5/8X10 NC ENEGRECIDO (RP);;;;;000298;;1005800;73181500;1005800;CT;CENTO;0,01;0,4;0,4;C2: D-37;;;-------;0;0;
686;PORCA SEXT FERRO (GRAU 2) 5/16NC ZINCADA BRANCA CHAVE 1/2;;;;;000495;;1005800;73181600;1005800;CT;CENTO;0,01;24,19;24,19;C4: G-39;;;-------;0;0;
687;PORCA SEXT FERRO (GRAU 2) 1/4NC ZINCADA BRANCA CHAVE 7/16;;;;;000495;;1005800;73181600;1005800;CT;CENTO;0,01;8,96;8,96;C4: G-40;;;-------;0;0;
688;PARAF FRANCES FERRO (GRAU 2) 1/4X1 NC POLIDO C/ PORCA;;;;;000267;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;-------;0;0;
689;PARAF FRANCES FERRO (GRAU 2) 1/4X1.1/4 NC POLIDO C/ PORCA;;;;;000267;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;-------;0;0;
690;PARAF FRANCES FERRO (GRAU 2) 1/4X2 NC POLIDO C/ PORCA;;;;;000267;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;-------;0;0;
691;PARAF SEXT AÇO (8.8) 6X30 MA ENEGRECIDO (RI);PASSO 1,00MM / CHAVE 10;;;;000287;;1005800;73181500;1005800;CT;CENTO;0,01;27,35;27,35;C1: A-05;;;-------;0;0;
694;PARAF SEXT AÇO (8.8) 8X60 MA ZINCADO BRANCO (RP);PASSO 1,25MM / CHAVE 13;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;6,66;6,66;C1: A-17;;;-------;0;0;
696;PARAF SEXT AÇO (8.8) 10X20 MA ENEGRECIDO (RI);PASSO 1,50MM / CHAVE 17;;;;000287;;1005800;73181500;1005800;CT;CENTO;0,01;8,11;8,11;C1: A-21;;;-------;0;0;
698;PARAF SEXT AÇO (8.8) 10X100 MA ENEGRECIDO (RI);PASSO 1,50MM / CHAVE 17;;;;000287;;1005800;73181500;1005800;CT;CENTO;0,01;1,07;1,07;;;;-------;0;0;
699;PARAF SEXT AÇO (8.8) 12X30 MA ENEGRECIDO (RI);PASSO 1,75MM / CHAVE 19;;;;000287;;1005800;73181500;1005800;CT;CENTO;0,01;3,25;0,25;C1: A-32;;;-------;0;0;
700;PARAF SEXT AÇO (8.8) 12X40 MA ENEGRECIDO (RI);PASSO 1,75MM / CHAVE 19;;;;000287;;1005800;73181500;1005800;CT;CENTO;0,01;9,28;9,28;C1: A-34;;;-------;0;0;
703;PARAF SEXT AÇO (8.8) 12X80 MA ENEGRECIDO (RP);PASSO 1,75MM / CHAVE 19;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;3,68;3,68;C1: A-37;;;-------;0;0;
705;PORCA SEXT FERRO (CLASSE 6) 5MA ZINCADA BRANCA CHAVE 8;;;;;000493;;1005800;73181600;1005800;CT;CENTO;0,01;2,15;2,15;C4: G-21;;;-------;0;0;
706;PORCA SEXT FERRO (CLASSE 6) 14MA ZINCADA BRANCA CHAVE 22;;;;;000493;;1005800;73181600;1005800;CT;CENTO;0,01;12,7;12,7;;;;-------;0;0;
707;PORCA SEXT FERRO (GRAU 2) 3/16NC ZINCADA BRANCA CHAVE 5/16;;;;;000495;;1005800;73181600;1005800;CT;CENTO;0,01;31,38;31,38;;;;-------;0;0;
708;PORCA SEXT FERRO (GRAU 2) 3/16NC ZINCADA BRANCA CHAVE 3/8;;;;;000495;;1005800;73181600;1005800;CT;CENTO;0,01;56,77;56,77;;;;-------;0;0;
709;PORCA SEXT FERRO (GRAU 2) 3/8NC ZINCADA BRANCA CHAVE 9/16;;;;;000495;;1005800;73181600;1005800;CT;CENTO;0,01;41,49;41,49;C4: G-39;;;-------;0;0;
710;PORCA SEXT FERRO (GRAU 2) 7/16NC ZINCADA BRANCA CHAVE 5/8;;;;;000495;;1005800;73181600;1005800;CT;CENTO;0,01;1,83;0,83;;;;-------;0;0;
711;PORCA SEXT FERRO (GRAU 2) 1/2NC ZINCADA BRANCA CHAVE 3/4;;;;;000495;;1005800;73181600;1005800;CT;CENTO;0,01;7,06;7,06;C4: G-37;;;-------;0;0;
712;PORCA SEXT FERRO (GRAU 2) 9/16NC ZINCADA BRANCA CHAVE 7/8;;;;;000495;;1005800;73181600;1005800;CT;CENTO;0,01;3,62;3,62;C4: G-36;;;-------;0;0;
713;PORCA SEXT FERRO (GRAU 2) 5/8NC ZINCADA BRANCA CHAVE 15/16;;;;;000495;;1005800;73181600;1005800;CT;CENTO;0,01;3,47;3,47;C4: G-36;;;-------;0;0;
714;PORCA SEXT FERRO (GRAU 2) 3/4NC ZINCADA BRANCA CHAVE 1.1/8;;;;;000495;;1005800;73181600;1005800;CT;CENTO;0,01;3,4;3,4;C4: G-35;;;-------;0;0;
715;PARAF SEXT AÇO (8.8) 12X90 MA ENEGRECIDO (RI);PASSO 1,75MM / CHAVE 19;;;;000287;;1005800;73181500;1005800;CT;CENTO;0,01;0;0;;;;;0;0;
716;PARAF SEXT AÇO (GRAU 5) 5/8X3 NC ENEGRECIDO (RP);;;;;000298;;1005800;73181500;1005800;CT;CENTO;0,01;0,38;0,38;C2: D-34;;;-------;0;0;
717;BARRA ROSCADA FERRO (GRAU 2) 1/4 NC ZINCADA BRANCA;;;;;000423;;1005800;73181500;1005800;UN;UNIDADE;1;99;99;BARRAS 01;;;-------;0;0;
718;BARRA ROSCADA FERRO (GRAU 2) 3/8 NC ZINCADA BRANCA;;;;;000423;;1005800;73181500;1005800;UN;UNIDADE;1;98;98;BARRAS 01;;;-------;0;0;
719;BARRA ROSCADA FERRO (GRAU 2) 7/16 NC ZINCADA BRANCA;;;;;000423;;1005800;73181500;1005800;UN;UNIDADE;1;26;26;BARRAS 01;;;-------;0;0;
720;BARRA ROSCADA FERRO (GRAU 2) 1/2 NC ZINCADA BRANCA;13 FIOS - (BARRA EM METRO);;;;000423;;1005800;73181500;1005800;UN;UNIDADE;1;34;34;BARRAS 01;;;-------;0;0;
721;BARRA ROSCADA FERRO (GRAU 2) 5/8 NC ZINCADA BRANCA;;;;;000423;;1005800;73181500;1005800;UN;UNIDADE;1;32;32;BARRAS 01;;;-------;0;0;
722;BARRA ROSCADA FERRO (GRAU 2) 5/16 NC ZINCADA BRANCA;;;;;000423;;1005800;73181500;1005800;UN;UNIDADE;1;109;109;BARRAS 01;;;-------;0;0;
723;PARAF SEXT AÇO (8.8) 5X25 MA ENEGRECIDO (RI);PASSO 0,80MM / CHAVE 8;;;;000287;;1005800;73181500;1005800;CT;CENTO;0,01;15,56;15,56;C1: A-02;;;-------;0;0;
724;PARAF SEXT AÇO (8.8) 8X35 MA ENEGRECIDO (RI);PASSO 1,25MM / CHAVE 13;;;;000287;;1005800;73181500;1005800;CT;CENTO;0,01;23,82;23,82;C1: A-13;;;-------;0;0;
725;PARAF SEXT AÇO (8.8) 8X100 MA ZINCADO BRANCO (RP);PASSO 1,25MM / CHAVE 13;;;;000288;;1005800;73181500;1005800;CT;CENTO;0,01;1;1;C1: A-19;;;-------;0;0;
726;PORCA SEXT FERRO (CLASSE 6) 16MB ZINCADA BRANCA CHAVE 24;;;;;000494;;1005800;73181600;1005800;CT;CENTO;0,01;1,55;1,55;;;;-------;0;0;
727;PORCA SEXT FERRO (GRAU 2) 7/8NC ZINCADA BRANCA CHAVE 1.5/16;;;;;000495;;1005800;73181600;1005800;CT;CENTO;0,01;0,47;0,47;C4: G-34;;;-------;0;0;
733;ARRUELA VEDAÇAO ALUMINIO 13X18X1,25 MM;;;;;000044;;1007300;76161000;1007300;CT;CENTO;0,01;0,08;0,08;GAVETAS 02: 07;;;-------;0;0;
734;ARRUELA VEDAÇAO ALUMINIO 16X22X1,25 MM;;;;;000044;;1007300;76161000;1007300;CT;CENTO;0,01;0,03;0,03;;;;-------;0;0;
735;ARRUELA VEDAÇAO ALUMINIO 18X24X1,25 MM;;;;;000044;;1007300;76161000;1007300;CT;CENTO;0,01;0,19;0,19;;;;-------;0;0;
736;ARRUELA VEDAÇAO ALUMINIO 12X18X1,25 MM;;;;;000044;;1007300;76161000;1007300;CT;CENTO;0,01;0,07;0,07;;;;-------;0;0;
738;ARRUELA VEDAÇAO ALUMINIO 10X16X1,25 MM;;;;;000044;;1007300;76161000;1007300;CT;CENTO;0,01;0,95;0,95;;;;-------;0;0;
739;ARRUELA LISA 2.1/4 POLIDA;;;;;000034;;1005800;73182200;1005800;CT;CENTO;0,01;0,25;0,25;;;;-------;0;0;
742;ARRUELA VEDAÇAO ALUMINIO 6X9X1,25 MM;;;;;000044;;1007300;76161000;1007300;CT;CENTO;0,01;0;0;;;;-------;0;0;
743;ARRUELA VEDAÇAO ALUMINIO 8X12X1,25 MM;;;;;000044;;1007300;76161000;1007300;CT;CENTO;0,01;0;0;;;;-------;0;0;
744;ARRUELA VEDAÇAO ALUMINIO 10X14X1,25 MM;;;;;000044;;1007300;76161000;1007300;CT;CENTO;0,01;0,19;0,19;;;;-------;0;0;
790;PARAF AUTO ATARRAXANTE CHATA PHILIPS 3,5X13 MM;;;;;000234;;1005800;73181400;1005800;CT;CENTO;0,01;4,57;4,57;;;;-------;0;0;
791;PARAF AUTO ATARRAXANTE PANELA PHILIPS 3,5X19 MM;;;;;000236;;1005800;73181400;1005800;CT;CENTO;0,01;4,16;4,16;;;;;0;0;
792;PARAF AUTO ATARRAXANTE PANELA PHILIPS 3,5X22 MM;;;;;000236;;1005800;73181500;1005800;CT;CENTO;0,01;4;4;;;;;0;0;
793;PARAF AUTO ATARRAXANTE PANELA PHILIPS 3,5X25 MM;;;;;000236;;1005800;73181400;1005800;CT;CENTO;0,01;4,4;4,4;;;;;0;0;
794;PARAF AUTO ATARRAXANTE PANELA PHILIPS 3,9X19 MM;;;;;000236;;1005800;73181400;1005800;CT;CENTO;0,01;4,8;4,8;;;;-------;0;0;
795;PARAF AUTO ATARRAXANTE PANELA PHILIPS 3,9X25 MM;;;;;000236;;1005800;73181400;1005800;CT;CENTO;0,01;5,02;5,02;;;;;0;0;
796;PARAF AUTO ATARRAXANTE PANELA PHILIPS 3,9X32 MM;;;;;000236;;1005800;73181400;1005800;CT;CENTO;0,01;6,54;6,54;C8: O-12;;;-------;0;0;
797;PARAF AUTO ATARRAXANTE PANELA PHILIPS 4,2X13 MM;;;;;000236;;1005800;73181500;1005800;CT;CENTO;0,01;6,46;6,46;C8: O-12;;;-------;0;0;
798;PARAF AUTO ATARRAXANTE PANELA PHILIPS 4,2X38 MM;;;;;000236;;1005800;73181500;1005800;CT;CENTO;0,01;2,74;2,74;C8: O-10;;;-------;0;0;
799;PARAF AUTO ATARRAXANTE PANELA PHILIPS 4,8X16 MM ZINCADO PRETO;;;;;000236;;1005800;73181500;1005800;CT;CENTO;0,01;3;3;C8: O-09;;;-------;0;0;
800;PARAF AUTO ATARRAXANTE PANELA PHILIPS 4,8X45 MM;;;;;000236;;1005800;73181500;1005800;CT;CENTO;0,01;3,59;3,59;C8: O-08;;;-------;0;0;
801;PARAF AUTO ATARRAXANTE PANELA PHILIPS 4,8X50 MM;;;;;000236;;1005800;73181400;1005800;CT;CENTO;0,01;7,27;7,27;C8: O-21;;;-------;0;0;
802;PARAF AUTO ATARRAXANTE PANELA PHILIPS 5,5X16 MM;;;;;000236;;1005800;73181500;1005800;CT;CENTO;0,01;5,56;5,56;C8: O-21;;;-------;0;0;
803;PARAF AUTO ATARRAXANTE PANELA PHILIPS 5,5X19 MM;;;;;000236;;1005800;73181400;1005800;CT;CENTO;0,01;3,97;3,97;C8: O-21;;;-------;0;0;
804;PARAF AUTO ATARRAXANTE PANELA PHILIPS 5,5X45 MM;;;;;000236;;1005800;73181400;1005800;CT;CENTO;0,01;5,46;5,46;C8: O-20;;;-------;0;0;
805;PARAF AUTO ATARRAXANTE PANELA PHILIPS 6,3X19 MM;;;;;000236;;1005800;73181400;1005800;CT;CENTO;0,01;0,02;0,02;C8: O-19;;;-------;0;0;
806;PARAF AUTO ATARRAXANTE PANELA PHILIPS 6,3X25 MM;;;;;000236;;1005800;73181400;1005800;CT;CENTO;0,01;5,98;5,98;C8: O-18;;;-------;0;0;
807;PARAF AUTO ATARRAXANTE PANELA PHILIPS 6,3X32 MM;;;;;000236;;1005800;73181400;1005800;CT;CENTO;0,01;4,07;4,07;C8: O-18;;;-------;0;0;
808;PARAF AUTO ATARRAXANTE PANELA PHILIPS 6,3X45 MM;;;;;000236;;1005800;73181400;1005800;CT;CENTO;0,01;2;2;C8: O-18;;;-------;0;0;
809;REBITE REPUXO ALUMINIO 3X10 MM;;;;;000372;;;83082000;;MIL;MILHEIRO;0,001;8,46;8,46;;;;-------;0;0;
810;REBITE REPUXO ALUMINIO 3X16 MM;;;;;000372;;;83082000;;MIL;MILHEIRO;0,001;4,835;4,835;C8: P-27;;;;0;0;
811;REBITE REPUXO ALUMINIO 3X19 MM;;;;;000372;;;83082000;;MIL;MILHEIRO;0,001;0,286;0,286;;;;;0;0;
812;REBITE REPUXO ALUMINIO 3X25 MM;;;;;000372;;;83082000;;MIL;MILHEIRO;0,001;0,766;0,766;;;;;0;0;
813;REBITE REPUXO ALUMINIO 4X12 MM;;;;;000372;;;83082000;;MIL;MILHEIRO;0,001;3,31;3,31;C8: P-26;;;-------;0;0;
814;REBITE REPUXO ALUMINIO 4X16 MM;;;;;000372;;;83082000;;MIL;MILHEIRO;0,001;5,449;5,449;C8: P-26;;;-------;0;0;
815;REBITE REPUXO ALUMINIO 4X19 MM;;;;;000372;;;83082000;;MIL;MILHEIRO;0,001;2,771;2,771;C8: P-26;;;;0;0;
816;REBITE REPUXO ALUMINIO 5X12 MM;;;;;000372;;;83082000;;MIL;MILHEIRO;0,001;1,174;1,174;C8: P-25;;;-------;0;0;
817;REBITE REPUXO ALUMINIO 5X16 MM;;;;;000372;;;83082000;;MIL;MILHEIRO;0,001;1,829;1,829;C8: P-24;;;-------;0;0;
818;REBITE REPUXO ALUMINIO 5X19 MM;;;;;000372;;;83082000;;MIL;MILHEIRO;0,001;0,913;0,913;C8: P-24;;;-------;0;0;
819;REBITE REPUXO ALUMINIO 6X19 MM;;;;;000372;;;83082000;;MIL;MILHEIRO;0,001;0,752;0,752;C8: P-23;;;;0;0;
820;REBITE REPUXO ALUMINIO 6X30 MM;;;;;000372;;;83082000;;MIL;MILHEIRO;0,001;0;0;;;;;0;0;
821;PARAF CHIP FIX CHATA PHILIPS 3X12 MM;(USA BUCHA 5 MM);;;;000254;;1005800;73181200;1005800;CT;CENTO;0,01;10;10;;;;-------;0;0;
822;PARAF CHIP FIX CHATA PHILIPS 3X16 MM;(USA BUCHA 5 MM);;;;000254;;1005800;73181200;1005800;CT;CENTO;0,01;10;10;;;;-------;0;0;
823;PARAF CHIP FIX CHATA PHILIPS 3X20 MM;(USA BUCHA 5 MM);;;;000254;;1005800;73181200;1005800;CT;CENTO;0,01;15,34;15,34;;;;-------;0;0;
824;PARAF CHIP FIX CHATA PHILIPS 3X25 MM;(USA BUCHA 5 MM);;;;000254;;1005800;73181200;1005800;CT;CENTO;0,01;8,4;8,4;C8: O-27;;;-------;0;0;
825;PARAF CHIP FIX CHATA PHILIPS 3,5X12 MM;(USA BUCHA 6 MM);;;;000254;;1005800;73181200;1005800;CT;CENTO;0,01;20,82;20,82;;;;-------;0;0;
826;PARAF CHIP FIX CHATA PHILIPS 3,5X16 MM;(USA BUCHA 6 MM);;;;000254;;1005800;73181200;1005800;CT;CENTO;0,01;12,37;12,37;C8: O-27;;;-------;0;0;
827;PARAF CHIP FIX CHATA PHILIPS 3,5X20 MM;(USA BUCHA 6 MM);;;;000254;;1005800;73181200;1005800;CT;CENTO;0,01;14,3;14,3;;;;-------;0;0;
828;PARAF CHIP FIX CHATA PHILIPS 3,5X25 MM;(USA BUCHA 6 MM);;;;000254;;1005800;73181200;1005800;CT;CENTO;0,01;11,63;11,63;;;;-------;0;0;
829;PARAF CHIP FIX CHATA PHILIPS 3,5X30 MM;(USA BUCHA 6 MM);;;;000254;;1005800;73181200;1005800;CT;CENTO;0,01;14;14;C8: O-27;;;-------;0;0;
830;PARAF CHIP FIX CHATA PHILIPS 4X16 MM;(USA BUCHA 6 MM);;;;000254;;1005800;73181200;1005800;CT;CENTO;0,01;10,41;10,41;C8: O-26;;;-------;0;0;
831;PARAF CHIP FIX CHATA PHILIPS 4X20 MM;(USA BUCHA 6 MM);;;;000254;;1005800;73181200;1005800;CT;CENTO;0,01;19;19;C8: O-26;;;-------;0;0;
832;PARAF CHIP FIX CHATA PHILIPS 4X25 MM;(USA BUCHA 6 MM);;;;000254;;1005800;73181200;1005800;CT;CENTO;0,01;4,57;4,57;C8: O-26;;;-------;0;0;
833;PARAF CHIP FIX CHATA PHILIPS 4X30 MM;(USA BUCHA 6 MM);;;;000254;;1005800;73181200;1005800;CT;CENTO;0,01;20;20;C8: O-25;;;-------;0;0;
834;PARAF CHIP FIX CHATA PHILIPS 4X35 MM;(USA BUCHA 6 MM);;;;000254;;1005800;73181200;1005800;CT;CENTO;0,01;15,27;15,27;C8: O-25;;;-------;0;0;
835;PARAF CHIP FIX CHATA PHILIPS 4X40 MM;(USA BUCHA 6 MM);;;;000254;;1005800;73181200;1005800;CT;CENTO;0,01;26,7;26,7;C8: O-25;;;-------;0;0;
836;PARAF CHIP FIX CHATA PHILIPS 4,5X45 MM;(USA BUCHA 8 MM);;;;000254;;1005800;73181200;1005800;CT;CENTO;0,01;7,12;7,12;C8: O-23;;;-------;0;0;
837;PARAF CHIP FIX CHATA PHILIPS 4X50 MM;(USA BUCHA 6 MM);;;;000254;;1005800;73181200;1005800;CT;CENTO;0,01;5,72;5,72;C8: O-25;;;-------;0;0;
838;PARAF CHIP FIX CHATA PHILIPS 4X60 MM;(USA BUCHA 6 MM);;;;000254;;1005800;73181200;1005800;CT;CENTO;0,01;0,24;0,24;C8: O-24;;;-------;0;0;
839;PARAF CHIP FIX CHATA PHILIPS 4,5X20 MM;(USA BUCHA 8 MM);;;;000254;;1005800;73181200;1005800;CT;CENTO;0,01;8,64;8,64;C8: O-24;;;-------;0;0;
840;PARAF CHIP FIX CHATA PHILIPS 4,5X25 MM;(USA BUCHA 8 MM);;;;000254;;1005800;73181200;1005800;CT;CENTO;0,01;10;10;;;;-------;0;0;
841;PARAF CHIP FIX CHATA PHILIPS 4,5X30 MM;(USA BUCHA 8 MM);;;;000254;;1005800;73181200;1005800;CT;CENTO;0,01;8,44;8,44;C8: O-23;;;-------;0;0;
842;PARAF CHIP FIX CHATA PHILIPS 4,5X35 MM;(USA BUCHA 8 MM);;;;000254;;1005800;73181200;1005800;CT;CENTO;0,01;6,2;6,2;C8: O-23;;;-------;0;0;
843;PARAF CHIP FIX CHATA PHILIPS 4,5X40 MM;(USA BUCHA 8 MM);;;;000254;;1005800;73181200;1005800;CT;CENTO;0,01;5,5;5,5;C8: O-23;;;-------;0;0;
844;PARAF CHIP FIX CHATA PHILIPS 4,5X50 MM;(USA BUCHA 8 MM);;;;000254;;1005800;73181200;1005800;CT;CENTO;0,01;9,52;9,52;C8: O-23;;;-------;0;0;
845;PARAF CHIP FIX CHATA PHILIPS 4,5X60 MM;(USA BUCHA 8 MM);;;;000254;;1005800;73181200;1005800;CT;CENTO;0,01;6,96;6,96;C8: O-22;;;-------;0;0;
846;PARAF CHIP FIX CHATA PHILIPS 5X30 MM;(USA BUCHA 8 MM);;;;000254;;1005800;73181200;1005800;CT;CENTO;0,01;7,35;7,35;;;;-------;0;0;
847;PARAF CHIP FIX CHATA PHILIPS 5X40 MM;(USA BUCHA 8 MM);;;;000254;;1005800;73181200;1005800;CT;CENTO;0,01;4;4;C8: O-35;;;-------;0;0;
848;PARAF CHIP FIX CHATA PHILIPS 5X50 MM;(USA BUCHA 8 MM);;;;000254;;1005800;73181200;1005800;CT;CENTO;0,01;3,93;3,93;C8: O-35;;;-------;0;0;
849;PARAF CHIP FIX CHATA PHILIPS 5X60 MM;(USA BUCHA 8 MM);;;;000254;;1005800;73181200;1005800;CT;CENTO;0,01;3,55;3,55;C8: O-34;;;-------;0;0;
